"Cell_Line","Temperature","Time","Rep","Area","Batch","Incubator"
"X2931",16,151,0,83.7479216989752,"1","B"
"X2931",16,151,1,54.4544463444443,"1","B"
"X2931",16,151,2,59.8960292528517,"1","B"
"X2931",16,151,3,60.5974481173309,"1","B"
"X2931",16,151,4,53.8191770024044,"1","B"
"X2931",16,151,5,47.4563440464425,"1","B"
"X2931",16,151,6,70.6749116028898,"1","B"
"X2931",16,151,7,43.815039366018,"1","B"
"X2931",16,164,0,100.177732885749,"1","B"
"X2931",16,164,1,66.3224244317563,"1","B"
"X2931",16,164,2,73.950949706783,"1","B"
"X2931",16,164,3,74.4974904920601,"1","B"
"X2931",16,164,4,64.5950823531545,"1","B"
"X2931",16,164,5,58.2840197556302,"1","B"
"X2931",16,164,6,86.1168484084636,"1","B"
"X2931",16,164,7,54.6435655063497,"1","B"
"X2931",20,0,0,0,"2","T"
"X2931",20,0,1,0,"2","T"
"X2931",20,0,2,0,"2","T"
"X2931",20,0,3,0,"2","T"
"X2931",20,0,4,0,"2","T"
"X2931",20,0,5,0,"2","T"
"X2931",20,0,6,0,"2","T"
"X2931",20,0,7,0,"2","T"
"X2931",20,4,0,0.456,"2","T"
"X2931",20,4,1,0.324,"2","T"
"X2931",20,4,2,0.54,"2","T"
"X2931",20,4,3,0.364,"2","T"
"X2931",20,4,4,0.772,"2","T"
"X2931",20,4,5,0.474,"2","T"
"X2931",20,4,6,0.592,"2","T"
"X2931",20,4,7,0.62,"2","T"
"X2931",20,10,0,1.23241667091446,"2","T"
"X2931",20,10,1,0.841916696401185,"2","T"
"X2931",20,10,2,1.42649992353981,"2","T"
"X2931",20,10,3,0.97099994902654,"2","T"
"X2931",20,10,4,1.95616660719763,"2","T"
"X2931",20,10,5,1.23629166454277,"2","T"
"X2931",20,10,6,1.50808330359882,"2","T"
"X2931",20,10,7,1.76541651799408,"2","T"
"X2931",20,22,0,3.20696813556326,"2","T"
"X2931",20,22,1,2.09501024171713,"2","T"
"X2931",20,22,2,3.38620389581635,"2","T"
"X2931",20,22,3,2.29517715196481,"2","T"
"X2931",20,22,4,4.3356539808708,"2","T"
"X2931",20,22,5,3.02755737509564,"2","T"
"X2931",20,22,6,3.52393494402657,"2","T"
"X2931",20,22,7,4.58763261288548,"2","T"
"X2931",20,28,0,4.47407326982163,"2","T"
"X2931",20,28,1,2.83147924209162,"2","T"
"X2931",20,28,2,4.56908273059792,"2","T"
"X2931",20,28,3,3.05279786972471,"2","T"
"X2931",20,28,4,5.62059636419067,"2","T"
"X2931",20,28,5,4.12567855461252,"2","T"
"X2931",20,28,6,4.7690487551139,"2","T"
"X2931",20,28,7,6.38055104076713,"2","T"
"X2931",20,34,0,5.97961130588835,"2","T"
"X2931",20,34,1,3.64722074198657,"2","T"
"X2931",20,34,2,6.00196031970286,"2","T"
"X2931",20,34,3,3.94262007243196,"2","T"
"X2931",20,34,4,7.07727912133202,"2","T"
"X2931",20,34,5,5.48104446253637,"2","T"
"X2931",20,34,6,6.36378454990516,"2","T"
"X2931",20,34,7,8.2632128573911,"2","T"
"X2931",20,46,0,9.47456485443662,"2","T"
"X2931",20,46,1,5.5504255576208,"2","T"
"X2931",20,46,2,9.89839210621019,"2","T"
"X2931",20,46,3,6.40210925143971,"2","T"
"X2931",20,46,4,10.4662763023692,"2","T"
"X2931",20,46,5,9.0022576320148,"2","T"
"X2931",20,46,6,10.2650797760256,"2","T"
"X2931",20,46,7,12.5265545077435,"2","T"
"X2931",20,52,0,11.4996136009375,"2","T"
"X2931",20,52,1,6.62035565083031,"2","T"
"X2931",20,52,2,12.3895413029888,"2","T"
"X2931",20,52,3,8.10498476512275,"2","T"
"X2931",20,52,4,12.5229589358567,"2","T"
"X2931",20,52,5,11.098541076756,"2","T"
"X2931",20,52,6,12.4183340048112,"2","T"
"X2931",20,52,7,15.0687302271247,"2","T"
"X2931",20,58,0,13.7280243854093,"2","T"
"X2931",20,58,1,8.06745862808013,"2","T"
"X2931",20,58,2,15.3596212638172,"2","T"
"X2931",20,58,3,10.4313244842957,"2","T"
"X2931",20,58,4,15.1107706802061,"2","T"
"X2931",20,58,5,13.8267436915699,"2","T"
"X2931",20,58,6,15.1868124772084,"2","T"
"X2931",20,58,7,18.6238541379349,"2","T"
"X2931",20,70,0,20.0161398785178,"2","T"
"X2931",20,70,1,12.0931524981912,"2","T"
"X2931",20,70,2,23.1236167405315,"2","T"
"X2931",20,70,3,17.0681759723732,"2","T"
"X2931",20,70,4,21.1706694957108,"2","T"
"X2931",20,70,5,21.4260487015091,"2","T"
"X2931",20,70,6,23.0983841796421,"2","T"
"X2931",20,70,7,28.4583839497806,"2","T"
"X2931",20,76,0,23.7472855129176,"2","T"
"X2931",20,76,1,14.62340648154,"2","T"
"X2931",20,76,2,28.2551217845852,"2","T"
"X2931",20,76,3,21.3497281083381,"2","T"
"X2931",20,76,4,24.8022579339227,"2","T"
"X2931",20,76,5,26.2298668120863,"2","T"
"X2931",20,76,6,27.7401827404703,"2","T"
"X2931",20,76,7,34.3432713514081,"2","T"
"X2931",20,82,0,28.3122134361739,"2","T"
"X2931",20,82,1,17.4242998557446,"2","T"
"X2931",20,82,2,35.0453276012743,"2","T"
"X2931",20,82,3,26.4270333441665,"2","T"
"X2931",20,82,4,29.1213210352366,"2","T"
"X2931",20,82,5,32.0182478132148,"2","T"
"X2931",20,82,6,32.4983729564271,"2","T"
"X2931",20,82,7,41.6134445895439,"2","T"
"X2931",20,94,0,40.3493124554519,"2","T"
"X2931",20,94,1,24.2936165993774,"2","T"
"X2931",20,94,2,50.2057646307548,"2","T"
"X2931",20,94,3,39.4409829096348,"2","T"
"X2931",20,94,4,39.3757402898136,"2","T"
"X2931",20,94,5,45.905230524802,"2","T"
"X2931",20,94,6,45.2852553569216,"2","T"
"X2931",20,94,7,58.9560183524046,"2","T"
"X2931",20,100,0,48.5552989093525,"2","T"
"X2931",20,100,1,28.837091211111,"2","T"
"X2931",20,100,2,59.3069728031669,"2","T"
"X2931",20,100,3,47.4072336120319,"2","T"
"X2931",20,100,4,45.7395631089973,"2","T"
"X2931",20,100,5,54.4491397472418,"2","T"
"X2931",20,100,6,52.919756528499,"2","T"
"X2931",20,100,7,68.6744262284083,"2","T"
"X2931",20,106,0,57.4395811197286,"2","T"
"X2931",20,106,1,34.7212318354831,"2","T"
"X2931",20,106,2,68.5421069596689,"2","T"
"X2931",20,106,3,55.9463497356501,"2","T"
"X2931",20,106,4,52.8177979841693,"2","T"
"X2931",20,106,5,63.4544227069029,"2","T"
"X2931",20,106,6,61.179808686654,"2","T"
"X2931",20,106,7,78.605167532182,"2","T"
"X2931",25,0,0,0,"2","T"
"X2931",25,0,1,0,"2","T"
"X2931",25,0,2,0,"2","T"
"X2931",25,0,3,0,"2","T"
"X2931",25,0,4,0,"2","T"
"X2931",25,0,5,0,"2","T"
"X2931",25,0,6,0,"2","T"
"X2931",25,0,7,0,"2","T"
"X2931",25,5,0,0.915,"2","T"
"X2931",25,5,1,0.7375,"2","T"
"X2931",25,5,2,0.7425,"2","T"
"X2931",25,5,3,0.77,"2","T"
"X2931",25,5,4,1.0125,"2","T"
"X2931",25,5,5,0.665,"2","T"
"X2931",25,5,6,0.7525,"2","T"
"X2931",25,5,7,0.84,"2","T"
"X2931",25,11,0,2.09198387880556,"2","T"
"X2931",25,11,1,1.7227961315448,"2","T"
"X2931",25,11,2,1.63435023377381,"2","T"
"X2931",25,11,3,1.83590415617682,"2","T"
"X2931",25,11,4,2.35994589777099,"2","T"
"X2931",25,11,5,1.44026693041148,"2","T"
"X2931",25,11,6,1.75100465968964,"2","T"
"X2931",25,11,7,1.82802544057372,"2","T"
"X2931",25,23,0,6.9241866711344,"2","T"
"X2931",25,23,1,4.58031972563913,"2","T"
"X2931",25,23,2,4.15752611259703,"2","T"
"X2931",25,23,3,5.26379276311291,"2","T"
"X2931",25,23,4,6.2517180494884,"2","T"
"X2931",25,23,5,3.69701490353619,"2","T"
"X2931",25,23,6,5.77055313930036,"2","T"
"X2931",25,23,7,4.79258522665248,"2","T"
"X2931",25,29,0,11.5336126431198,"2","T"
"X2931",25,29,1,6.43528160981199,"2","T"
"X2931",25,29,2,5.97259551515233,"2","T"
"X2931",25,29,3,8.14215556011729,"2","T"
"X2931",25,29,4,9.20585292100693,"2","T"
"X2931",25,29,5,5.412793094507,"2","T"
"X2931",25,29,6,9.20599545008612,"2","T"
"X2931",25,29,7,6.97219927054381,"2","T"
"X2931",25,35,0,17.2460945738189,"2","T"
"X2931",25,35,1,8.5162344168286,"2","T"
"X2931",25,35,2,8.26115132267646,"2","T"
"X2931",25,35,3,11.5764764513052,"2","T"
"X2931",25,35,4,13.0040202597237,"2","T"
"X2931",25,35,5,7.85890073635948,"2","T"
"X2931",25,35,6,12.9545128295915,"2","T"
"X2931",25,35,7,10.0812143835138,"2","T"
"X2931",25,47,0,28.0690547730108,"2","T"
"X2931",25,47,1,13.8692339411395,"2","T"
"X2931",25,47,2,15.269528761433,"2","T"
"X2931",25,47,3,21.1009312159901,"2","T"
"X2931",25,47,4,24.3923625310138,"2","T"
"X2931",25,47,5,16.8664665761782,"2","T"
"X2931",25,47,6,23.8955022846691,"2","T"
"X2931",25,47,7,19.5642377591181,"2","T"
"X2931",25,53,0,36.2984794786126,"2","T"
"X2931",25,53,1,18.0259423439576,"2","T"
"X2931",25,53,2,20.4043916876959,"2","T"
"X2931",25,53,3,27.873303792934,"2","T"
"X2931",25,53,4,32.1690168595339,"2","T"
"X2931",25,53,5,24.8574414570232,"2","T"
"X2931",25,53,6,33.0863718304425,"2","T"
"X2931",25,53,7,26.5133232097565,"2","T"
"X2931",25,59,0,46.4409245947203,"2","T"
"X2931",25,59,1,24.8195641663938,"2","T"
"X2931",25,59,2,26.7780431038035,"2","T"
"X2931",25,59,3,34.9935081719711,"2","T"
"X2931",25,59,4,40.4311290203141,"2","T"
"X2931",25,59,5,34.3314039697685,"2","T"
"X2931",25,59,6,42.4021261264806,"2","T"
"X2931",25,59,7,35.3617536080677,"2","T"
"X2931",25,71,0,67.8574572714341,"2","T"
"X2931",25,71,1,40.7773692695771,"2","T"
"X2931",25,71,2,42.7777327947336,"2","T"
"X2931",25,71,3,51.1018312943103,"2","T"
"X2931",25,71,4,59.156136487994,"2","T"
"X2931",25,71,5,53.8317337840636,"2","T"
"X2931",25,71,6,62.8613147995688,"2","T"
"X2931",25,71,7,55.3081355356001,"2","T"
"X2931",25,77,0,78.8089323841876,"2","T"
"X2931",25,77,1,49.5751694095253,"2","T"
"X2931",25,77,2,51.5748308441475,"2","T"
"X2931",25,77,3,60.2285376288819,"2","T"
"X2931",25,77,4,69.3864771550308,"2","T"
"X2931",25,77,5,63.8176546591502,"2","T"
"X2931",25,77,6,74.1648762787674,"2","T"
"X2931",25,77,7,66.4007119908815,"2","T"
"X2931",25,83,0,89.8395157060444,"2","T"
"X2931",25,83,1,58.7477597898886,"2","T"
"X2931",25,83,2,60.8617901499758,"2","T"
"X2931",25,83,3,69.4968268972955,"2","T"
"X2931",25,83,4,79.4995206918259,"2","T"
"X2931",25,83,5,73.9824469575773,"2","T"
"X2931",25,83,6,85.8680474631987,"2","T"
"X2931",25,83,7,77.6929002681307,"2","T"
"X2931",25,95,0,111.582322118168,"2","T"
"X2931",25,95,1,77.7880822081584,"2","T"
"X2931",25,95,2,79.7148821528695,"2","T"
"X2931",25,95,3,88.4988074616974,"2","T"
"X2931",25,95,4,99.9049215203905,"2","T"
"X2931",25,95,5,94.2806001654532,"2","T"
"X2931",25,95,6,109.213244035768,"2","T"
"X2931",25,95,7,100.993452509798,"2","T"
"X2931",25,101,0,122.320234148655,"2","T"
"X2931",25,101,1,87.1178613425524,"2","T"
"X2931",25,101,2,89.2988057756754,"2","T"
"X2931",25,101,3,97.9529892916642,"2","T"
"X2931",25,101,4,110.350014534242,"2","T"
"X2931",25,101,5,104.481059814188,"2","T"
"X2931",25,101,6,120.4065612827,"2","T"
"X2931",25,101,7,112.784994717444,"2","T"
"X2931",25,107,0,132.790220733746,"2","T"
"X2931",25,107,1,96.4699826820243,"2","T"
"X2931",25,107,2,98.9042477726887,"2","T"
"X2931",25,107,3,107.267131510828,"2","T"
"X2931",25,107,4,120.648217513055,"2","T"
"X2931",25,107,5,114.678296499794,"2","T"
"X2931",25,107,6,131.519745436092,"2","T"
"X2931",25,107,7,124.805308725504,"2","T"
"X2931",25.1,0,0,0,"3","B"
"X2931",25.1,0,1,0,"3","B"
"X2931",25.1,0,2,0,"3","B"
"X2931",25.1,0,3,0,"3","B"
"X2931",25.1,0,4,0,"3","B"
"X2931",25.1,0,5,0,"3","B"
"X2931",25.1,0,6,0,"3","B"
"X2931",25.1,0,7,0,"3","B"
"X2931",25.1,4,0,0.436,"3","B"
"X2931",25.1,4,1,0.682,"3","B"
"X2931",25.1,4,2,0.788,"3","B"
"X2931",25.1,4,3,0.538,"3","B"
"X2931",25.1,4,4,0.556,"3","B"
"X2931",25.1,4,5,0.956,"3","B"
"X2931",25.1,4,6,0.39,"3","B"
"X2931",25.1,4,7,0.482,"3","B"
