,ID,value,Hours,Absorbance,Temperature,Cell_Line,Replicate,log10_transformed
98,20230710-9AM_650_25_4532_2,1.235,164.0,650,25,4532,2,0.09166695759568456
99,20230710-9AM_650_25_4532_3,1.333,164.0,650,25,4532,3,0.1248301494138592
100,20230710-9AM_650_25_4532_4,1.55,164.0,650,25,4532,4,0.1903316981702915
101,20230710-9AM_650_25_4532_5,1.473,164.0,650,25,4532,5,0.16820274684263092
102,20230710-9AM_650_25_4532_6,1.437,164.0,650,25,4532,6,0.15745676813422568
103,20230710-9AM_650_25_4532_7,1.39,164.0,650,25,4532,7,0.14301480025409505
104,20230710-9AM_680_25_4532_0,1.184,164.0,680,25,4532,0,0.07335170238690095
105,20230710-9AM_680_25_4532_1,1.352,164.0,680,25,4532,1,0.13097669160561715
106,20230710-9AM_680_25_4532_2,1.215,164.0,680,25,4532,2,0.08457627793433102
107,20230710-9AM_680_25_4532_3,1.378,164.0,680,25,4532,3,0.13924921757160696
108,20230710-9AM_680_25_4532_4,1.627,164.0,680,25,4532,4,0.2113875529368588
109,20230710-9AM_680_25_4532_5,1.523,164.0,680,25,4532,5,0.18269990333604255
110,20230710-9AM_680_25_4532_6,1.428,164.0,680,25,4532,6,0.15472820744015556
111,20230710-9AM_680_25_4532_7,1.377,164.0,680,25,4532,7,0.13893394025692368
112,20230710-9AM_750_25_4532_0,0.816,164.0,750,25,4532,0,-0.08830984124613889
113,20230710-9AM_750_25_4532_1,0.822,164.0,750,25,4532,1,-0.08512818245994963
114,20230710-9AM_750_25_4532_2,0.694,164.0,750,25,4532,2,-0.15864052954514513
115,20230710-9AM_750_25_4532_3,0.86,164.0,750,25,4532,3,-0.06550154875643228
116,20230710-9AM_750_25_4532_4,0.908,164.0,750,25,4532,4,-0.04191415147891488
117,20230710-9AM_750_25_4532_5,0.847,164.0,750,25,4532,5,-0.0721165896692931
118,20230710-9AM_750_25_4532_6,0.836,164.0,750,25,4532,6,-0.07779372256098363
