,ID,value,Hours,Absorbance,Temperature,Cell_Line,Replicate,log10_transformed
1802,20230720-9PM_750_32_1690_2,1.175,82.0,750,32,1690,2,0.07003786660775509
1803,20230720-9PM_750_32_1690_3,1.264,82.0,750,32,1690,3,0.10174707394636621
1804,20230720-9PM_750_32_1690_4,1.249,82.0,750,32,1690,4,0.09656243837413556
1805,20230720-9PM_750_32_1690_5,0.935,82.0,750,32,1690,5,-0.0291883891274822
1806,20230720-9PM_750_32_1690_6,1.102,82.0,750,32,1690,6,0.04218159451576628
1807,20230720-9PM_750_32_1690_7,1.132,82.0,750,32,1690,7,0.053846426852252584
1808,20230720-9PM_680_32_2342_0,0.919,82.0,680,32,2342,0,-0.03668448861388872
1809,20230720-9PM_680_32_2342_1,1.03,82.0,680,32,2342,1,0.012837224705172217
1810,20230720-9PM_680_32_2342_2,1.017,82.0,680,32,2342,2,0.0073209529227445565
1811,20230720-9PM_680_32_2342_3,1.196,82.0,680,32,2342,3,0.07773117965239203
1812,20230720-9PM_680_32_2342_4,0.036,82.0,680,32,2342,4,-1.4436974992327127
1813,20230720-9PM_680_32_2342_5,0.985,82.0,680,32,2342,5,-0.006563769502388274
1814,20230720-9PM_680_32_2342_6,0.989,82.0,680,32,2342,6,-0.004803708402820599
1815,20230720-9PM_680_32_2342_7,0.93,82.0,680,32,2342,7,-0.03151705144606486
1816,20230720-9PM_750_32_2342_0,0.568,82.0,750,32,2342,0,-0.24565166428898116
1817,20230720-9PM_750_32_2342_1,0.639,82.0,750,32,2342,1,-0.19449914184159983
1818,20230720-9PM_750_32_2342_2,0.635,82.0,750,32,2342,2,-0.1972262747080243
1819,20230720-9PM_750_32_2342_3,0.79,82.0,750,32,2342,3,-0.10237290870955855
1820,20230720-9PM_750_32_2342_4,0.041,82.0,750,32,2342,4,-1.3872161432802645
1821,20230720-9PM_750_32_2342_5,0.601,82.0,750,32,2342,5,-0.22112552799726048
1822,20230720-9PM_750_32_2342_6,0.783,82.0,750,32,2342,6,-0.10623823794205658
1823,20230720-9PM_750_32_2342_7,0.643,82.0,750,32,2342,7,-0.1917890270757779
1824,20230720-9PM_680_32_4532_0,0.856,82.0,680,32,4532,0,-0.06752623532284678
1825,20230720-9PM_680_32_4532_1,1.029,82.0,680,32,4532,1,0.012415374762432893
1826,20230720-9PM_680_32_4532_2,1.734,82.0,680,32,4532,2,0.2390490931401915
1827,20230720-9PM_680_32_4532_3,1.395,82.0,680,32,4532,3,0.14457420760961637
1828,20230720-9PM_680_32_4532_4,1.288,82.0,680,32,4532,4,0.1099158630237933
1829,20230720-9PM_680_32_4532_5,1.213,82.0,680,32,4532,5,0.08386080086657301
1830,20230720-9PM_680_32_4532_6,1.447,82.0,680,32,4532,6,0.1604685311190375
1831,20230720-9PM_680_32_4532_7,1.026,82.0,680,32,4532,7,0.011147360775797479
1832,20230720-9PM_750_32_4532_0,0.516,82.0,750,32,4532,0,-0.28735029837278864
1833,20230720-9PM_750_32_4532_1,0.658,82.0,750,32,4532,1,-0.1817741063860445
1834,20230720-9PM_750_32_4532_2,0.871,82.0,750,32,4532,2,-0.059981844992336796
1835,20230720-9PM_750_32_4532_3,0.787,82.0,750,32,4532,3,-0.10402526764093542
1836,20230720-9PM_750_32_4532_4,0.726,82.0,750,32,4532,4,-0.1390633792999063
1837,20230720-9PM_750_32_4532_5,0.738,82.0,750,32,4532,5,-0.13194363817695845
1838,20230720-9PM_750_32_4532_6,0.688,82.0,750,32,4532,6,-0.16241156176448873
1839,20230720-9PM_750_32_4532_7,0.514,82.0,750,32,4532,7,-0.28903688100472424
1840,20230720-9PM_680_32_2344_0,1.213,82.0,680,32,2344,0,0.08386080086657301
1841,20230720-9PM_680_32_2344_1,1.881,82.0,680,32,2344,1,0.2743887955503789
1842,20230720-9PM_680_32_2344_2,1.962,82.0,680,32,2344,2,0.2926990030439297
1843,20230720-9PM_680_32_2344_3,1.399,82.0,680,32,2344,3,0.14581771449182765
1844,20230720-9PM_680_32_2344_4,1.451,82.0,680,32,2344,4,0.16166741243773589
1845,20230720-9PM_680_32_2344_5,1.744,82.0,680,32,2344,5,0.2415464805965484
1846,20230720-9PM_680_32_2344_6,1.333,82.0,680,32,2344,6,0.1248301494138592
1847,20230720-9PM_680_32_2344_7,1.76,82.0,680,32,2344,7,0.24551266781414982
1848,20230720-9PM_750_32_2344_0,0.797,82.0,750,32,2344,0,-0.09854167860388763
1849,20230720-9PM_750_32_2344_1,1.078,82.0,750,32,2344,1,0.03261876085071993
1850,20230720-9PM_750_32_2344_2,1.122,82.0,750,32,2344,2,0.049992856920142645
1851,20230720-9PM_750_32_2344_3,0.893,82.0,750,32,2344,3,-0.049148541111453566
1852,20230720-9PM_750_32_2344_4,0.874,82.0,750,32,2344,4,-0.05848856736559697
1853,20230720-9PM_750_32_2344_5,1.07,82.0,750,32,2344,5,0.029383777685209667
1854,20230720-9PM_750_32_2344_6,0.869,82.0,750,32,2344,6,-0.060980223551333534
1855,20230720-9PM_750_32_2344_7,1.108,82.0,750,32,2344,7,0.04453976039241098
1856,20230720-9PM_680_32_2343_0,1.731,82.0,680,32,2343,0,0.2382970678753939
1857,20230720-9PM_680_32_2343_1,2.067,82.0,680,32,2343,1,0.3153404766272883
1858,20230720-9PM_680_32_2343_2,1.148,82.0,680,32,2343,2,0.05994188806195468
1859,20230720-9PM_680_32_2343_3,1.59,82.0,680,32,2343,3,0.2013971243204515
1860,20230720-9PM_680_32_2343_4,1.606,82.0,680,32,2343,4,0.20574554094266218
1861,20230720-9PM_680_32_2343_5,1.863,82.0,680,32,2343,5,0.27021285489624264
1862,20230720-9PM_680_32_2343_6,1.204,82.0,680,32,2343,6,0.08062648692180573
1863,20230720-9PM_680_32_2343_7,1.821,82.0,680,32,2343,7,0.26030994579492
1864,20230720-9PM_750_32_2343_0,1.085,82.0,750,32,2343,0,0.0354297381845483
1865,20230720-9PM_750_32_2343_1,1.206,82.0,750,32,2343,1,0.08134730780413249
1866,20230720-9PM_750_32_2343_2,0.695,82.0,750,32,2343,2,-0.15801519540988615
1867,20230720-9PM_750_32_2343_3,1.035,82.0,750,32,2343,3,0.014940349792936524
1868,20230720-9PM_750_32_2343_4,0.963,82.0,750,32,2343,4,-0.0163737128754655
1869,20230720-9PM_750_32_2343_5,1.084,82.0,750,32,2343,5,0.03502928220236815
1870,20230720-9PM_750_32_2343_6,0.81,82.0,750,32,2343,6,-0.09151498112135022
1871,20230720-9PM_750_32_2343_7,1.132,82.0,750,32,2343,7,0.053846426852252584
1872,20230720-9PM_680_32_1952_0,2.118,82.0,680,32,1952,0,0.32592595577146616
1873,20230720-9PM_680_32_1952_1,1.782,82.0,680,32,1952,1,0.25090769970085597
1874,20230720-9PM_680_32_1952_2,1.625,82.0,680,32,1952,2,0.21085336531489318
1875,20230720-9PM_680_32_1952_3,1.526,82.0,680,32,1952,3,0.18355453361886168
1876,20230720-9PM_680_32_1952_4,1.451,82.0,680,32,1952,4,0.16166741243773589
1877,20230720-9PM_680_32_1952_5,1.588,82.0,680,32,1952,5,0.20085049809107747
1878,20230720-9PM_680_32_1952_6,1.585,82.0,680,32,1952,6,0.2000292665537703
1879,20230720-9PM_680_32_1952_7,1.153,82.0,680,32,1952,7,0.06182930729469903
1880,20230720-9PM_750_32_1952_0,1.139,82.0,750,32,1952,0,0.05652372407910037
1881,20230720-9PM_750_32_1952_1,0.972,82.0,750,32,1952,1,-0.012333735073725434
1882,20230720-9PM_750_32_1952_2,1.005,82.0,750,32,1952,2,0.0021660617565076304
1883,20230720-9PM_750_32_1952_3,0.96,82.0,750,32,1952,3,-0.017728766960431602
1884,20230720-9PM_750_32_1952_4,0.894,82.0,750,32,1952,4,-0.04866248120408232
1885,20230720-9PM_750_32_1952_5,1.038,82.0,750,32,1952,5,0.01619735351243906
1886,20230720-9PM_750_32_1952_6,1.088,82.0,750,32,1952,6,0.03662889536216113
1887,20230720-9PM_750_32_1952_7,0.853,82.0,750,32,1952,7,-0.06905096883247698
1888,20230720-9PM_680_32_2931_0,1.688,82.0,680,32,2931,0,0.22737244228963624
1889,20230720-9PM_680_32_2931_1,1.74,82.0,680,32,2931,1,0.24054924828259971
1890,20230720-9PM_680_32_2931_2,1.478,82.0,680,32,2931,2,0.16967443405880692
1891,20230720-9PM_680_32_2931_3,1.71,82.0,680,32,2931,3,0.23299611039215382
1892,20230720-9PM_680_32_2931_4,1.638,82.0,680,32,2931,4,0.21431389742439963
1893,20230720-9PM_680_32_2931_5,2.243,82.0,680,32,2931,5,0.3508292735829677
1894,20230720-9PM_680_32_2931_6,1.834,82.0,680,32,2931,6,0.2633993313340023
1895,20230720-9PM_680_32_2931_7,1.655,82.0,680,32,2931,7,0.21879799811173756
1896,20230720-9PM_750_32_2931_0,1.038,82.0,750,32,2931,0,0.01619735351243906
1897,20230720-9PM_750_32_2931_1,1.089,82.0,750,32,2931,1,0.03702787975577494
1898,20230720-9PM_750_32_2931_2,1.015,82.0,750,32,2931,2,0.006466042249231681
1899,20230720-9PM_750_32_2931_3,1.006,82.0,750,32,2931,3,0.0025979807199085947
1900,20230720-9PM_750_32_2931_4,0.994,82.0,750,32,2931,4,-0.00261361560268669
1901,20230720-9PM_750_32_2931_5,1.309,82.0,750,32,2931,5,0.11693964655075578
1902,20230720-9PM_750_32_2931_6,1.102,82.0,750,32,2931,6,0.04218159451576628
1903,20230720-9PM_750_32_2931_7,1.084,82.0,750,32,2931,7,0.03502928220236815
1904,20230720-9PM_680_32_JG5_0,0.654,82.0,680,32,JG5,0,-0.18442225167573273
1905,20230720-9PM_680_32_JG5_1,1.084,82.0,680,32,JG5,1,0.03502928220236815
1906,20230720-9PM_680_32_JG5_2,0.945,82.0,680,32,JG5,2,-0.024568191490737076
1907,20230720-9PM_680_32_JG5_3,1.554,82.0,680,32,JG5,3,0.19145101446489549
1908,20230720-9PM_680_32_JG5_4,1.075,82.0,680,32,JG5,4,0.03140846425162412
1909,20230720-9PM_680_32_JG5_5,1.032,82.0,680,32,JG5,5,0.01367969729119256
1910,20230720-9PM_680_32_JG5_6,2.057,82.0,680,32,JG5,6,0.313234291694724
1911,20230720-9PM_680_32_JG5_7,1.358,82.0,680,32,JG5,7,0.1328997699444829
1912,20230720-9PM_750_32_JG5_0,0.505,82.0,750,32,JG5,0,-0.2967086218813386
1913,20230720-9PM_750_32_JG5_1,0.727,82.0,750,32,JG5,1,-0.1384655891409622
1914,20230720-9PM_750_32_JG5_2,0.559,82.0,750,32,JG5,2,-0.25258819211357664
1915,20230720-9PM_750_32_JG5_3,0.848,82.0,750,32,JG5,3,-0.07160414774328619
1916,20230720-9PM_750_32_JG5_4,0.642,82.0,750,32,JG5,4,-0.19246497193114673
1917,20230720-9PM_750_32_JG5_5,0.657,82.0,750,32,JG5,5,-0.1824346304402192
1918,20230720-9PM_750_32_JG5_6,0.952,82.0,750,32,JG5,6,-0.021363051615525673
1919,20230720-9PM_750_32_JG5_7,0.871,82.0,750,32,JG5,7,-0.059981844992336796
1920,20230720-9PM_680_32_BMS_0,1.999,82.0,680,32,BMS,0,0.30081279411811696
1921,20230720-9PM_680_32_BMS_1,1.958,82.0,680,32,BMS,1,0.291812687467119
1922,20230720-9PM_680_32_BMS_2,2.013,82.0,680,32,BMS,2,0.3038437748886545
1923,20230720-9PM_680_32_BMS_3,1.934,82.0,680,32,BMS,3,0.28645646974698286
1924,20230720-9PM_680_32_BMS_4,1.88,82.0,680,32,BMS,4,0.2741578492636798
1925,20230720-9PM_680_32_BMS_5,1.872,82.0,680,32,BMS,5,0.27230584440208644
1926,20230720-9PM_680_32_BMS_6,1.81,82.0,680,32,BMS,6,0.2576785748691845
1927,20230720-9PM_680_32_BMS_7,1.946,82.0,680,32,BMS,7,0.2891428359323331
1928,20230720-9PM_750_32_BMS_0,1.161,82.0,750,32,BMS,0,0.06483221973857385
1929,20230720-9PM_750_32_BMS_1,1.161,82.0,750,32,BMS,1,0.06483221973857385
1930,20230720-9PM_750_32_BMS_2,1.155,82.0,750,32,BMS,2,0.06258198422816312
1931,20230720-9PM_750_32_BMS_3,1.145,82.0,750,32,BMS,3,0.05880548667590681
1932,20230720-9PM_750_32_BMS_4,1.141,82.0,750,32,BMS,4,0.05728564441821465
1933,20230720-9PM_750_32_BMS_5,1.145,82.0,750,32,BMS,5,0.05880548667590681
1934,20230720-9PM_750_32_BMS_6,1.102,82.0,750,32,BMS,6,0.04218159451576628
1935,20230720-9PM_750_32_BMS_7,1.155,82.0,750,32,BMS,7,0.06258198422816312
1936,20230720-9PM_680_28_3059_0,1.875,82.0,680,28,3059,0,0.27300127206373764
1937,20230720-9PM_680_28_3059_1,1.93,82.0,680,28,3059,1,0.28555730900777376
1938,20230720-9PM_680_28_3059_2,2.101,82.0,680,28,3059,2,0.32242605240595257
1939,20230720-9PM_680_28_3059_3,1.778,82.0,680,28,3059,3,0.2499317566341949
1940,20230720-9PM_680_28_3059_4,1.901,82.0,680,28,3059,4,0.27898211686544316
1941,20230720-9PM_680_28_3059_5,1.8,82.0,680,28,3059,5,0.25527250510330607
1942,20230720-9PM_680_28_3059_6,1.958,82.0,680,28,3059,6,0.291812687467119
1943,20230720-9PM_680_28_3059_7,1.36,82.0,680,28,3059,7,0.13353890837021754
1944,20230720-9PM_750_28_3059_0,1.206,82.0,750,28,3059,0,0.08134730780413249
1945,20230720-9PM_750_28_3059_1,1.262,82.0,750,28,3059,1,0.10105935490811552
1946,20230720-9PM_750_28_3059_2,1.216,82.0,750,28,3059,2,0.08493357493671612
1947,20230720-9PM_750_28_3059_3,1.231,82.0,750,28,3059,3,0.09025805293131633
1948,20230720-9PM_750_28_3059_4,1.279,82.0,750,28,3059,4,0.10687054447865389
1949,20230720-9PM_750_28_3059_5,1.225,82.0,750,28,3059,5,0.0881360887005513
1950,20230720-9PM_750_28_3059_6,1.259,82.0,750,28,3059,6,0.10002573010786256
1951,20230720-9PM_750_28_3059_7,1.074,82.0,750,28,3059,7,0.031004281363536827
1952,20230720-9PM_680_28_1691_0,1.823,82.0,680,28,1691,0,0.2607866686549763
1953,20230720-9PM_680_28_1691_1,1.583,82.0,680,28,1691,1,0.1994809148623559
1954,20230720-9PM_680_28_1691_2,1.802,82.0,680,28,1691,2,0.2557547866430442
1955,20230720-9PM_680_28_1691_3,1.629,82.0,680,28,1691,3,0.2119210843085094
1956,20230720-9PM_680_28_1691_4,1.585,82.0,680,28,1691,4,0.2000292665537703
1957,20230720-9PM_680_28_1691_5,0.888,82.0,680,28,1691,5,-0.05158703422139897
1958,20230720-9PM_680_28_1691_6,0.979,82.0,680,28,1691,6,-0.009217308196862183
1959,20230720-9PM_680_28_1691_7,1.853,82.0,680,28,1691,7,0.2678754193188976
1960,20230720-9PM_750_28_1691_0,1.047,82.0,750,28,1691,0,0.019946681678842306
1961,20230720-9PM_750_28_1691_1,0.962,82.0,750,28,1691,1,-0.016824927962187056
1962,20230720-9PM_750_28_1691_2,1.07,82.0,750,28,1691,2,0.029383777685209667
1963,20230720-9PM_750_28_1691_3,1.009,82.0,750,28,1691,3,0.0038911662369104775
1964,20230720-9PM_750_28_1691_4,1.01,82.0,750,28,1691,4,0.004321373782642578
1965,20230720-9PM_750_28_1691_5,0.567,82.0,750,28,1691,5,-0.24641694110709345
1966,20230720-9PM_750_28_1691_6,0.634,82.0,750,28,1691,6,-0.1979107421182673
1967,20230720-9PM_750_28_1691_7,1.08,82.0,750,28,1691,7,0.03342375548694973
1968,20230720-9PM_680_28_1690_0,1.803,82.0,680,28,1690,0,0.25599572672240195
1969,20230720-9PM_680_28_1690_1,0.562,82.0,680,28,1690,1,-0.2502636844309389
1970,20230720-9PM_680_28_1690_2,2.097,82.0,680,28,1690,2,0.32159843046534387
1971,20230720-9PM_680_28_1690_3,1.999,82.0,680,28,1690,3,0.30081279411811696
1972,20230720-9PM_680_28_1690_4,1.81,82.0,680,28,1690,4,0.2576785748691845
1973,20230720-9PM_680_28_1690_5,1.46,82.0,680,28,1690,5,0.1643528557844371
1974,20230720-9PM_680_28_1690_6,2.076,82.0,680,28,1690,6,0.31722734917642026
1975,20230720-9PM_680_28_1690_7,1.143,82.0,680,28,1690,7,0.05804623039528174
1976,20230720-9PM_750_28_1690_0,1.021,82.0,750,28,1690,0,0.009025742086910208
1977,20230720-9PM_750_28_1690_1,0.431,82.0,750,28,1690,1,-0.3655227298392684
1978,20230720-9PM_750_28_1690_2,1.267,82.0,750,28,1690,2,0.10277661488344131
1979,20230720-9PM_750_28_1690_3,1.216,82.0,750,28,1690,3,0.08493357493671612
1980,20230720-9PM_750_28_1690_4,1.06,82.0,750,28,1690,4,0.02530586526477026
1981,20230720-9PM_750_28_1690_5,0.941,82.0,750,28,1690,5,-0.026410376572743116
1982,20230720-9PM_750_28_1690_6,1.258,82.0,750,28,1690,6,0.09968064110925012
1983,20230720-9PM_750_28_1690_7,0.82,82.0,750,28,1690,7,-0.08618614761628333
1984,20230720-9PM_680_28_2342_0,1.105,82.0,680,28,2342,0,0.0433622780211295
1985,20230720-9PM_680_28_2342_1,1.18,82.0,680,28,2342,1,0.07188200730612536
1986,20230720-9PM_680_28_2342_2,1.155,82.0,680,28,2342,2,0.06258198422816312
1987,20230720-9PM_680_28_2342_3,1.178,82.0,680,28,2342,3,0.07114529045108281
1988,20230720-9PM_680_28_2342_4,0.037,82.0,680,28,2342,4,-1.431798275933005
1989,20230720-9PM_680_28_2342_5,1.115,82.0,680,28,2342,5,0.04727486738417948
1990,20230720-9PM_680_28_2342_6,1.167,82.0,680,28,2342,6,0.06707085604537019
1991,20230720-9PM_680_28_2342_7,1.01,82.0,680,28,2342,7,0.004321373782642578
1992,20230720-9PM_750_28_2342_0,0.901,82.0,750,28,2342,0,-0.04527520902093701
1993,20230720-9PM_750_28_2342_1,0.95,82.0,750,28,2342,1,-0.022276394711152253
1994,20230720-9PM_750_28_2342_2,0.945,82.0,750,28,2342,2,-0.024568191490737076
1995,20230720-9PM_750_28_2342_3,0.949,82.0,750,28,2342,3,-0.022733787572707352
1996,20230720-9PM_750_28_2342_4,0.041,82.0,750,28,2342,4,-1.3872161432802645
1997,20230720-9PM_750_28_2342_5,0.889,82.0,750,28,2342,5,-0.0510982390297863
1998,20230720-9PM_750_28_2342_6,0.949,82.0,750,28,2342,6,-0.022733787572707352
1999,20230720-9PM_750_28_2342_7,0.796,82.0,750,28,2342,7,-0.09908693226233094
2000,20230720-9PM_680_28_4532_0,1.635,82.0,680,28,4532,0,0.21351775699630487
2001,20230720-9PM_680_28_4532_1,1.2,82.0,680,28,4532,1,0.07918124604762482
2002,20230720-9PM_680_28_4532_2,1.482,82.0,680,28,4532,2,0.17084820364330935
2003,20230720-9PM_680_28_4532_3,1.625,82.0,680,28,4532,3,0.21085336531489318
2004,20230720-9PM_680_28_4532_4,1.401,82.0,680,28,4532,4,0.1464381352857746
2005,20230720-9PM_680_28_4532_5,1.688,82.0,680,28,4532,5,0.22737244228963624
2006,20230720-9PM_680_28_4532_6,1.393,82.0,680,28,4532,6,0.1439511164239635
2007,20230720-9PM_680_28_4532_7,1.341,82.0,680,28,4532,7,0.1274287778515989
2008,20230720-9PM_750_28_4532_0,0.874,82.0,750,28,4532,0,-0.05848856736559697
2009,20230720-9PM_750_28_4532_1,0.762,82.0,750,28,4532,1,-0.1180450286603995
2010,20230720-9PM_750_28_4532_2,0.815,82.0,750,28,4532,2,-0.08884239126002341
2011,20230720-9PM_750_28_4532_3,0.791,82.0,750,28,4532,3,-0.10182351650232342
2012,20230720-9PM_750_28_4532_4,0.779,82.0,750,28,4532,4,-0.10846254232743553
2013,20230720-9PM_750_28_4532_5,0.895,82.0,750,28,4532,5,-0.04817696468408802
2014,20230720-9PM_750_28_4532_6,0.843,82.0,750,28,4532,6,-0.07417242537525769
2015,20230720-9PM_750_28_4532_7,0.768,82.0,750,28,4532,7,-0.114638779968488
2016,20230720-9PM_680_28_2344_0,1.72,82.0,680,28,2344,0,0.2355284469075489
2017,20230720-9PM_680_28_2344_1,1.25,82.0,680,28,2344,1,0.09691001300805642
2018,20230720-9PM_680_28_2344_2,1.425,82.0,680,28,2344,2,0.153814864344529
2019,20230720-9PM_680_28_2344_3,1.63,82.0,680,28,2344,3,0.21218760440395779
2020,20230720-9PM_680_28_2344_4,1.811,82.0,680,28,2344,4,0.2579184503140584
2021,20230720-9PM_680_28_2344_5,1.54,82.0,680,28,2344,5,0.18752072083646307
2022,20230720-9PM_680_28_2344_6,1.421,82.0,680,28,2344,6,0.15259407792746976
2023,20230720-9PM_680_28_2344_7,2.079,82.0,680,28,2344,7,0.3178544893314692
2024,20230720-9PM_750_28_2344_0,0.959,82.0,750,28,2344,0,-0.018181392829336417
2025,20230720-9PM_750_28_2344_1,0.797,82.0,750,28,2344,1,-0.09854167860388763
2026,20230720-9PM_750_28_2344_2,0.851,82.0,750,28,2344,2,-0.07007043991541213
2027,20230720-9PM_750_28_2344_3,0.99,82.0,750,28,2344,3,-0.004364805402450088
2028,20230720-9PM_750_28_2344_4,1.003,82.0,750,28,2344,4,0.001300933020418072
2029,20230720-9PM_750_28_2344_5,0.886,82.0,750,28,2344,5,-0.05256627811294924
2030,20230720-9PM_750_28_2344_6,0.852,82.0,750,28,2344,6,-0.0695604052332999
2031,20230720-9PM_750_28_2344_7,1.248,82.0,750,28,2344,7,0.09621458534640519
2032,20230720-9PM_680_28_2343_0,1.918,82.0,680,28,2343,0,0.2828486028346448
2033,20230720-9PM_680_28_2343_1,2.058,82.0,680,28,2343,1,0.31344537042641407
2034,20230720-9PM_680_28_2343_2,1.147,82.0,680,28,2343,2,0.059563417901267686
2035,20230720-9PM_680_28_2343_3,1.297,82.0,680,28,2343,3,0.11293997608408006
2036,20230720-9PM_680_28_2343_4,1.192,82.0,680,28,2343,4,0.0762762554042176
2037,20230720-9PM_680_28_2343_5,1.594,82.0,680,28,2343,5,0.20248831706009357
2038,20230720-9PM_680_28_2343_6,1.674,82.0,680,28,2343,6,0.22375545365724117
2039,20230720-9PM_680_28_2343_7,1.653,82.0,680,28,2343,7,0.2182728535714475
2040,20230720-9PM_750_28_2343_0,1.274,82.0,750,28,2343,0,0.10516942799933163
2041,20230720-9PM_750_28_2343_1,1.319,82.0,750,28,2343,1,0.12024479554636527
2042,20230720-9PM_750_28_2343_2,0.94,82.0,750,28,2343,2,-0.026872146400301365
2043,20230720-9PM_750_28_2343_3,0.888,82.0,750,28,2343,3,-0.05158703422139897
2044,20230720-9PM_750_28_2343_4,0.823,82.0,750,28,2343,4,-0.08460016478773018
2045,20230720-9PM_750_28_2343_5,1.121,82.0,750,28,2343,5,0.04960561259497315
2046,20230720-9PM_750_28_2343_6,1.162,82.0,750,28,2343,6,0.0652061280543119
2047,20230720-9PM_750_28_2343_7,1.176,82.0,750,28,2343,7,0.07040732174011965
2048,20230720-9PM_680_28_1952_0,1.936,82.0,680,28,1952,0,0.28690535297237485
2049,20230720-9PM_680_28_1952_1,2.366,82.0,680,28,1952,1,0.37401474029191156
2050,20230720-9PM_680_28_1952_2,1.9,82.0,680,28,1952,2,0.2787536009528289
2051,20230720-9PM_680_28_1952_3,0.976,82.0,680,28,1952,3,-0.010550182333308195
2052,20230720-9PM_680_28_1952_4,1.171,82.0,680,28,1952,4,0.06855689507236315
2053,20230720-9PM_680_28_1952_5,0.891,82.0,680,28,1952,5,-0.0501222959631252
2054,20230720-9PM_680_28_1952_6,1.052,82.0,680,28,1952,6,0.02201573981772028
2055,20230720-9PM_680_28_1952_7,1.026,82.0,680,28,1952,7,0.011147360775797479
2056,20230720-9PM_750_28_1952_0,1.177,82.0,750,28,1952,0,0.0707764628434347
2057,20230720-9PM_750_28_1952_1,1.232,82.0,750,28,1952,1,0.09061070782840665
2058,20230720-9PM_750_28_1952_2,1.151,82.0,750,28,1952,2,0.06107532362979181
2059,20230720-9PM_750_28_1952_3,0.665,82.0,750,28,1952,3,-0.17717835469689538
2060,20230720-9PM_750_28_1952_4,0.742,82.0,750,28,1952,4,-0.12959609472097294
2061,20230720-9PM_750_28_1952_5,0.641,82.0,750,28,1952,5,-0.19314197048118256
2062,20230720-9PM_750_28_1952_6,0.735,82.0,750,28,1952,6,-0.1337126609158051
2063,20230720-9PM_750_28_1952_7,0.731,82.0,750,28,1952,7,-0.13608262304213956
2064,20230720-9PM_680_28_2931_0,1.673,82.0,680,28,2931,0,0.22349594096239453
2065,20230720-9PM_680_28_2931_1,1.617,82.0,680,28,2931,1,0.20871001990640115
2066,20230720-9PM_680_28_2931_2,1.352,82.0,680,28,2931,2,0.13097669160561715
2067,20230720-9PM_680_28_2931_3,1.587,82.0,680,28,2931,3,0.20057692675484817
2068,20230720-9PM_680_28_2931_4,1.433,82.0,680,28,2931,4,0.1562461903973445
2069,20230720-9PM_680_28_2931_5,1.703,82.0,680,28,2931,5,0.23121464796260105
2070,20230720-9PM_680_28_2931_6,1.543,82.0,680,28,2931,6,0.18836592606314825
2071,20230720-9PM_680_28_2931_7,1.44,82.0,680,28,2931,7,0.15836249209524964
2072,20230720-9PM_750_28_2931_0,1.275,82.0,750,28,2931,0,0.10551018476997394
2073,20230720-9PM_750_28_2931_1,1.112,82.0,750,28,2931,1,0.046104787246038705
2074,20230720-9PM_750_28_2931_2,1.013,82.0,750,28,2931,2,0.005609445360280386
2075,20230720-9PM_750_28_2931_3,1.214,82.0,750,28,2931,3,0.08421868673923877
2076,20230720-9PM_750_28_2931_4,1.117,82.0,750,28,2931,4,0.048053173115609055
2077,20230720-9PM_750_28_2931_5,1.229,82.0,750,28,2931,5,0.08955188288645412
2078,20230720-9PM_750_28_2931_6,1.108,82.0,750,28,2931,6,0.04453976039241098
2079,20230720-9PM_750_28_2931_7,0.959,82.0,750,28,2931,7,-0.018181392829336417
2080,20230720-9PM_680_28_JG5_0,1.353,82.0,680,28,JG5,0,0.13129779659762297
2081,20230720-9PM_680_28_JG5_1,0.977,82.0,680,28,JG5,1,-0.010105436281226938
2082,20230720-9PM_680_28_JG5_2,1.319,82.0,680,28,JG5,2,0.12024479554636527
2083,20230720-9PM_680_28_JG5_3,1.177,82.0,680,28,JG5,3,0.0707764628434347
2084,20230720-9PM_680_28_JG5_4,0.941,82.0,680,28,JG5,4,-0.026410376572743116
2085,20230720-9PM_680_28_JG5_5,1.222,82.0,680,28,JG5,5,0.08707120590653541
2086,20230720-9PM_680_28_JG5_6,1.206,82.0,680,28,JG5,6,0.08134730780413249
2087,20230720-9PM_680_28_JG5_7,1.444,82.0,680,28,JG5,7,0.15956719323362029
2088,20230720-9PM_750_28_JG5_0,0.929,82.0,750,28,JG5,0,-0.03198428600635821
2089,20230720-9PM_750_28_JG5_1,0.656,82.0,750,28,JG5,1,-0.1830961606243397
2090,20230720-9PM_750_28_JG5_2,0.783,82.0,750,28,JG5,2,-0.10623823794205658
2091,20230720-9PM_750_28_JG5_3,0.751,82.0,750,28,JG5,3,-0.1243600629958316
2092,20230720-9PM_750_28_JG5_4,0.576,82.0,750,28,JG5,4,-0.239577516576788
2093,20230720-9PM_750_28_JG5_5,0.767,82.0,750,28,JG5,5,-0.11520463605101904
2094,20230720-9PM_750_28_JG5_6,0.652,82.0,750,28,JG5,6,-0.1857524042680798
2095,20230720-9PM_750_28_JG5_7,0.965,82.0,750,28,JG5,7,-0.015472686656207449
2096,20230720-9PM_680_28_BMS_0,1.267,82.0,680,28,BMS,0,0.10277661488344131
2097,20230720-9PM_680_28_BMS_1,1.44,82.0,680,28,BMS,1,0.15836249209524964
2098,20230720-9PM_680_28_BMS_2,1.648,82.0,680,28,BMS,2,0.21695720736109697
2099,20230720-9PM_680_28_BMS_3,1.282,82.0,680,28,BMS,3,0.10788802518279862
2100,20230720-9PM_680_28_BMS_4,1.448,82.0,680,28,BMS,4,0.1607685618611281
