"","Cell_Line","Temperature","Time","Rep","Area","Batch","Incubator","Day"
"8692","CC2344",35,164,2,84.7486556366452,"1","M",NA
"8693","CC2344",35,164,3,195.318595238096,"1","M",NA
"8694","CC2344",35,164,4,187.085833666887,"1","M",NA
"8695","CC2344",35,164,5,130.626015303088,"1","M",NA
"8696","CC2344",35,164,6,126.104867632677,"1","M",NA
"8697","CC2344",35,164,7,248.905300903081,"1","M",NA
"8698","CC2344",37,0,0,0,"4","B","0"
"8699","CC2344",37,0,1,0,"4","B","0"
"8700","CC2344",37,0,2,0,"4","B","0"
"8701","CC2344",37,0,3,0,"4","B","0"
"8702","CC2344",37,0,4,0,"4","B","0"
"8703","CC2344",37,0,5,0,"4","B","0"
"8704","CC2344",37,0,6,0,"4","B","0"
"8705","CC2344",37,0,7,0,"4","B","0"
"8706","CC2344",37,5,0,0.6775,"4","B",NA
"8707","CC2344",37,5,1,0.54,"4","B",NA
"8708","CC2344",37,5,2,0.6525,"4","B",NA
"8709","CC2344",37,5,3,0.495,"4","B",NA
"8710","CC2344",37,5,4,0.5725,"4","B",NA
"8711","CC2344",37,5,5,0.62,"4","B",NA
"8712","CC2344",37,5,6,0.655,"4","B",NA
"8713","CC2344",37,5,7,0.6225,"4","B",NA
"8714","CC2344",37,11,0,1.87542439758287,"4","B",NA
"8715","CC2344",37,11,1,1.45484163369857,"4","B",NA
"8716","CC2344",37,11,2,1.76611214484363,"4","B",NA
"8717","CC2344",37,11,3,1.38765890577946,"4","B",NA
"8718","CC2344",37,11,4,1.58962468530448,"4","B",NA
"8719","CC2344",37,11,5,1.77760910358807,"4","B",NA
"8720","CC2344",37,11,6,1.72464206528099,"4","B",NA
"8721","CC2344",37,11,7,1.68208742357395,"4","B",NA
"8722","CC2344",37,23,0,5.04776342409769,"4","B",NA
"8723","CC2344",37,23,1,4.84558173933374,"4","B",NA
"8724","CC2344",37,23,2,5.35072857292548,"4","B",NA
"8725","CC2344",37,23,3,4.73120745557402,"4","B",NA
"8726","CC2344",37,23,4,4.46995975674387,"4","B",NA
"8727","CC2344",37,23,5,6.82246446192551,"4","B",NA
"8728","CC2344",37,23,6,5.91922717038604,"4","B",NA
"8729","CC2344",37,23,7,4.96812703651209,"4","B",NA
"8730","CC2344",37,29,0,7.42753383599198,"4","B","1"
"8731","CC2344",37,29,1,7.80520672099326,"4","B","1"
"8732","CC2344",37,29,2,8.31465770838472,"4","B","1"
"8733","CC2344",37,29,3,6.86478524537701,"4","B","1"
"8734","CC2344",37,29,4,6.51561040783005,"4","B","1"
"8735","CC2344",37,29,5,10.6738105568886,"4","B","1"
"8736","CC2344",37,29,6,9.3054087731052,"4","B","1"
"8737","CC2344",37,29,7,7.40015460424373,"4","B","1"
"8738","CC2344",37,35,0,10.1736418196086,"4","B",NA
"8739","CC2344",37,35,1,11.5501111893402,"4","B",NA
"8740","CC2344",37,35,2,11.6173051449532,"4","B",NA
"8741","CC2344",37,35,3,9.41312771793257,"4","B",NA
"8742","CC2344",37,35,4,8.68748140144582,"4","B",NA
"8743","CC2344",37,35,5,15.5472581718131,"4","B",NA
"8744","CC2344",37,35,6,13.5304855497257,"4","B",NA
"8745","CC2344",37,35,7,10.3367066028916,"4","B",NA
"8746","CC2344",37,47,0,17.0689242538845,"4","B",NA
"8747","CC2344",37,47,1,20.7141349236999,"4","B",NA
"8748","CC2344",37,47,2,20.5383469569513,"4","B",NA
"8749","CC2344",37,47,3,16.0221655468204,"4","B",NA
"8750","CC2344",37,47,4,13.7257709938823,"4","B",NA
"8751","CC2344",37,47,5,26.9696365421295,"4","B",NA
"8752","CC2344",37,47,6,23.2203588123218,"4","B",NA
"8753","CC2344",37,47,7,17.3986505751153,"4","B",NA
"8754","CC2344",37,53,0,21.2797327271776,"4","B","2"
"8755","CC2344",37,53,1,25.9153682347697,"4","B","2"
"8756","CC2344",37,53,2,25.9215249583037,"4","B","2"
"8757","CC2344",37,53,3,20.2185184294257,"4","B","2"
"8758","CC2344",37,53,4,16.5008499779856,"4","B","2"
"8759","CC2344",37,53,5,33.0280927949633,"4","B","2"
"8760","CC2344",37,53,6,28.669920558311,"4","B","2"
"8761","CC2344",37,53,7,21.6664436211048,"4","B","2"
"8762","CC2344",37,59,0,25.8513093611834,"4","B",NA
"8763","CC2344",37,59,1,31.2053844296797,"4","B",NA
"8764","CC2344",37,59,2,31.4280553888276,"4","B",NA
"8765","CC2344",37,59,3,24.3648128496019,"4","B",NA
"8766","CC2344",37,59,4,19.2811382185731,"4","B",NA
"8767","CC2344",37,59,5,39.3000963055185,"4","B",NA
"8768","CC2344",37,59,6,34.3429275384771,"4","B",NA
"8769","CC2344",37,59,7,25.824416133977,"4","B",NA
"8770","CC2344",37,71,0,35.3486678188194,"4","B",NA
"8771","CC2344",37,71,1,42.6224682808185,"4","B",NA
"8772","CC2344",37,71,2,42.753441005323,"4","B",NA
"8773","CC2344",37,71,3,32.6837819778993,"4","B",NA
"8774","CC2344",37,71,4,25.0077781816228,"4","B",NA
"8775","CC2344",37,71,5,52.2081890614535,"4","B",NA
"8776","CC2344",37,71,6,45.9671850741793,"4","B",NA
"8777","CC2344",37,71,7,34.0697448813678,"4","B",NA
"8778","CC2344",37,77,0,39.9166894436024,"4","B","3"
"8779","CC2344",37,77,1,48.2810971990051,"4","B","3"
"8780","CC2344",37,77,2,48.1954338576089,"4","B","3"
"8781","CC2344",37,77,3,36.7618456184451,"4","B","3"
"8782","CC2344",37,77,4,27.8394193216306,"4","B","3"
"8783","CC2344",37,77,5,58.6233972694405,"4","B","3"
"8784","CC2344",37,77,6,51.7653709888871,"4","B","3"
"8785","CC2344",37,77,7,38.0876221778633,"4","B","3"
"8786","CC2344",37,83,0,44.496826511563,"4","B",NA
"8787","CC2344",37,83,1,53.997005838875,"4","B",NA
"8788","CC2344",37,83,2,53.5262225474035,"4","B",NA
"8789","CC2344",37,83,3,40.7289351925534,"4","B",NA
"8790","CC2344",37,83,4,30.6516048116939,"4","B",NA
"8791","CC2344",37,83,5,64.9223438051484,"4","B",NA
"8792","CC2344",37,83,6,57.37428483582,"4","B",NA
"8793","CC2344",37,83,7,42.1864063912333,"4","B",NA
"8794","CC2344",37,95,0,53.8793540389578,"4","B",NA
"8795","CC2344",37,95,1,64.9281234418224,"4","B",NA
"8796","CC2344",37,95,2,64.2773502305691,"4","B",NA
"8797","CC2344",37,95,3,48.653055975893,"4","B",NA
"8798","CC2344",37,95,4,35.8370556844111,"4","B",NA
"8799","CC2344",37,95,5,77.0410177552574,"4","B",NA
"8800","CC2344",37,95,6,67.6838154155559,"4","B",NA
"8801","CC2344",37,95,7,50.3551822577677,"4","B",NA
"8802","CC2344",37,101,0,58.5120484565821,"4","B","4"
"8803","CC2344",37,101,1,70.0522275836904,"4","B","4"
"8804","CC2344",37,101,2,69.7702966182399,"4","B","4"
"8805","CC2344",37,101,3,52.5697011772407,"4","B","4"
"8806","CC2344",37,101,4,38.2506124091554,"4","B","4"
"8807","CC2344",37,101,5,82.6050469140347,"4","B","4"
"8808","CC2344",37,101,6,72.5503161619224,"4","B","4"
"8809","CC2344",37,101,7,54.3135617013126,"4","B","4"
"8810","CC2344",37,107,0,63.0608351400727,"4","B",NA
"8811","CC2344",37,107,1,74.9829435611741,"4","B",NA
"8812","CC2344",37,107,2,75.0636679979431,"4","B",NA
"8813","CC2344",37,107,3,56.3100506083426,"4","B",NA
"8814","CC2344",37,107,4,40.5754596083211,"4","B",NA
"8815","CC2344",37,107,5,87.6469037332446,"4","B",NA
"8816","CC2344",37,107,6,77.0813287362047,"4","B",NA
"8817","CC2344",37,107,7,58.1328334762225,"4","B",NA
"8818","CC2344",39,0,0,0,"4","M","0"
"8819","CC2344",39,0,1,0,"4","M","0"
"8820","CC2344",39,0,2,0,"4","M","0"
"8821","CC2344",39,0,3,0,"4","M","0"
"8822","CC2344",39,0,4,0,"4","M","0"
"8823","CC2344",39,0,5,0,"4","M","0"
"8824","CC2344",39,0,6,0,"4","M","0"
"8825","CC2344",39,0,7,0,"4","M","0"
"8826","CC2344",39,5,0,0.645,"4","M",NA
"8827","CC2344",39,5,1,0.4175,"4","M",NA
"8828","CC2344",39,5,2,0.6425,"4","M",NA
"8829","CC2344",39,5,3,0.565,"4","M",NA
"8830","CC2344",39,5,4,0.65,"4","M",NA
"8831","CC2344",39,5,5,0.4975,"4","M",NA
"8832","CC2344",39,5,6,0.625,"4","M",NA
"8833","CC2344",39,5,7,0.5,"4","M",NA
"8834","CC2344",39,11,0,1.72902544057372,"4","M",NA
"8835","CC2344",39,11,1,1.09705446188103,"4","M",NA
"8836","CC2344",39,11,2,1.66422518881731,"4","M",NA
"8837","CC2344",39,11,3,1.49993747752175,"4","M",NA
"8838","CC2344",39,11,4,1.76674131001175,"4","M",NA
"8839","CC2344",39,11,5,1.42282981254175,"4","M",NA
"8840","CC2344",39,11,6,1.58322536864332,"4","M",NA
"8841","CC2344",39,11,7,1.24750430003762,"4","M",NA
"8842","CC2344",39,23,0,5.52657373363133,"4","M",NA
"8843","CC2344",39,23,1,3.2870289234226,"4","M",NA
"8844","CC2344",39,23,2,4.96734837139675,"4","M",NA
"8845","CC2344",39,23,3,4.18873514674496,"4","M",NA
"8846","CC2344",39,23,4,4.53136784665063,"4","M",NA
"8847","CC2344",39,23,5,5.15081032495955,"4","M",NA
"8848","CC2344",39,23,6,5.09351585351597,"4","M",NA
"8849","CC2344",39,23,7,3.44727498288074,"4","M",NA
"8850","CC2344",39,29,0,8.04136901449695,"4","M","1"
"8851","CC2344",39,29,1,4.62611774265479,"4","M","1"
"8852","CC2344",39,29,2,7.27813155496204,"4","M","1"
"8853","CC2344",39,29,3,5.93935997768957,"4","M","1"
"8854","CC2344",39,29,4,6.26566426372596,"4","M","1"
"8855","CC2344",39,29,5,7.6399728070659,"4","M","1"
"8856","CC2344",39,29,6,7.76905018336266,"4","M","1"
"8857","CC2344",39,29,7,4.88304009498759,"4","M","1"
"8858","CC2344",39,35,0,10.6927276586892,"4","M",NA
"8859","CC2344",39,35,1,6.26162943183868,"4","M",NA
"8860","CC2344",39,35,2,9.92037647506545,"4","M",NA
"8861","CC2344",39,35,3,7.86518285716415,"4","M",NA
"8862","CC2344",39,35,4,8.26835745246014,"4","M",NA
"8863","CC2344",39,35,5,10.3574677152352,"4","M",NA
"8864","CC2344",39,35,6,11.0014485626268,"4","M",NA
"8865","CC2344",39,35,7,6.56812542943101,"4","M",NA
"8866","CC2344",39,47,0,16.3831702390941,"4","M",NA
"8867","CC2344",39,47,1,9.87952030718898,"4","M",NA
"8868","CC2344",39,47,2,16.0859096374063,"4","M",NA
"8869","CC2344",39,47,3,12.0799492463966,"4","M",NA
"8870","CC2344",39,47,4,12.7772665584814,"4","M",NA
"8871","CC2344",39,47,5,16.338071602829,"4","M",NA
"8872","CC2344",39,47,6,18.5275367336679,"4","M",NA
"8873","CC2344",39,47,7,10.5236417834632,"4","M",NA
"8874","CC2344",39,53,0,19.3704827326226,"4","M","2"
"8875","CC2344",39,53,1,11.8104123867153,"4","M","2"
"8876","CC2344",39,53,2,19.5117040562153,"4","M","2"
"8877","CC2344",39,53,3,14.2257803305506,"4","M","2"
"8878","CC2344",39,53,4,15.1078862801557,"4","M","2"
"8879","CC2344",39,53,5,19.576032830291,"4","M","2"
"8880","CC2344",39,53,6,22.578092323963,"4","M","2"
"8881","CC2344",39,53,7,12.7256969454049,"4","M","2"
"8882","CC2344",39,59,0,22.4270332869684,"4","M",NA
"8883","CC2344",39,59,1,13.8242559038142,"4","M",NA
"8884","CC2344",39,59,2,22.8692560970834,"4","M",NA
"8885","CC2344",39,59,3,16.465833801777,"4","M",NA
"8886","CC2344",39,59,4,17.4671575580317,"4","M",NA
"8887","CC2344",39,59,5,22.7705076007386,"4","M",NA
"8888","CC2344",39,59,6,26.7116987769149,"4","M",NA
"8889","CC2344",39,59,7,15.0430606072018,"4","M",NA
"8890","CC2344",39,71,0,29.0994547951838,"4","M",NA
"8891","CC2344",39,71,1,18.023109694774,"4","M",NA
"8892","CC2344",39,71,2,29.5699443145696,"4","M",NA
"8893","CC2344",39,71,3,21.2235107615555,"4","M",NA
"8894","CC2344",39,71,4,22.5113585104378,"4","M",NA
"8895","CC2344",39,71,5,29.2258800476185,"4","M",NA
"8896","CC2344",39,71,6,35.0934960713591,"4","M",NA
"8897","CC2344",39,71,7,20.1448651731663,"4","M",NA
"8898","CC2344",39,77,0,32.5148195670759,"4","M","3"
"8899","CC2344",39,77,1,20.0343308214258,"4","M","3"
"8900","CC2344",39,77,2,32.9498686817706,"4","M","3"
"8901","CC2344",39,77,3,23.4551678885837,"4","M","3"
"8902","CC2344",39,77,4,24.7531445430829,"4","M","3"
"8903","CC2344",39,77,5,32.538480134805,"4","M","3"
"8904","CC2344",39,77,6,39.0135002442264,"4","M","3"
"8905","CC2344",39,77,7,22.5726644448319,"4","M","3"
"8906","CC2344",39,83,0,35.9197387980493,"4","M",NA
"8907","CC2344",39,83,1,22.066658342178,"4","M",NA
"8908","CC2344",39,83,2,36.2704914548709,"4","M",NA
"8909","CC2344",39,83,3,25.7591837892703,"4","M",NA
"8910","CC2344",39,83,4,26.8794313682654,"4","M",NA
"8911","CC2344",39,83,5,35.8998313187308,"4","M",NA
"8912","CC2344",39,83,6,42.9248221354845,"4","M",NA
"8913","CC2344",39,83,7,25.044409750106,"4","M",NA
"8914","CC2344",39,95,0,42.5475065251482,"4","M",NA
"8915","CC2344",39,95,1,25.9086143058449,"4","M",NA
"8916","CC2344",39,95,2,42.5349401797173,"4","M",NA
"8917","CC2344",39,95,3,30.204759572643,"4","M",NA
"8918","CC2344",39,95,4,30.7275586620295,"4","M",NA
"8919","CC2344",39,95,5,42.6428560839238,"4","M",NA
"8920","CC2344",39,95,6,50.6232344493813,"4","M",NA
"8921","CC2344",39,95,7,30.0309657646586,"4","M",NA
"8922","CC2344",39,101,0,45.7342721896624,"4","M","4"
"8923","CC2344",39,101,1,27.5610464232503,"4","M","4"
"8924","CC2344",39,101,2,45.3351686218953,"4","M","4"
"8925","CC2344",39,101,3,32.3282916949837,"4","M","4"
"8926","CC2344",39,101,4,32.4466153841298,"4","M","4"
"8927","CC2344",39,101,5,46.0446248387161,"4","M","4"
"8928","CC2344",39,101,6,54.4605205718208,"4","M","4"
"8929","CC2344",39,101,7,32.462088138034,"4","M","4"
"8930","CC2344",39,107,0,48.8273074040687,"4","M",NA
"8931","CC2344",39,107,1,29.2413139276253,"4","M",NA
"8932","CC2344",39,107,2,48.0390724602235,"4","M",NA
"8933","CC2344",39,107,3,34.4078816830921,"4","M",NA
"8934","CC2344",39,107,4,34.1192316862989,"4","M",NA
"8935","CC2344",39,107,5,49.7656791631588,"4","M",NA
"8936","CC2344",39,107,6,58.1808461622468,"4","M",NA
"8937","CC2344",39,107,7,34.8920029355649,"4","M",NA
"8938","CC2931",16,0,0,0,"1","B","0"
"8939","CC2931",16,0,1,0,"1","B","0"
"8940","CC2931",16,0,2,0,"1","B","0"
"8941","CC2931",16,0,3,0,"1","B","0"
"8942","CC2931",16,0,4,0,"1","B","0"
"8943","CC2931",16,0,5,0,"1","B","0"
"8944","CC2931",16,0,6,0,"1","B","0"
"8945","CC2931",16,0,7,0,"1","B","0"
"8946","CC2931",16,2,0,0.377,"1","B",NA
"8947","CC2931",16,2,1,0.326,"1","B",NA
"8948","CC2931",16,2,2,0.207,"1","B",NA
"8949","CC2931",16,2,3,0.277,"1","B",NA
"8950","CC2931",16,2,4,0.236,"1","B",NA
"8951","CC2931",16,2,5,0.17,"1","B",NA
"8952","CC2931",16,2,6,0.269,"1","B",NA
"8953","CC2931",16,2,7,0.167,"1","B",NA
"8954","CC2931",16,8,0,1.52258337366673,"1","B",NA
"8955","CC2931",16,8,1,1.36633331866664,"1","B",NA
"8956","CC2931",16,8,2,0.758833428666808,"1","B",NA
"8957","CC2931",16,8,3,1.13208335166669,"1","B",NA
"8958","CC2931",16,8,4,0.958333318666645,"1","B",NA
"8959","CC2931",16,8,5,0.661000044000065,"1","B",NA
"8960","CC2931",16,8,6,1.11683334066668,"1","B",NA
"8961","CC2931",16,8,7,0.670500022000033,"1","B",NA
"8962","CC2931",16,20,0,4.0431291563836,"1","B",NA
"8963","CC2931",16,20,1,3.58899988623811,"1","B",NA
"8964","CC2931",16,20,2,1.92022225031984,"1","B",NA
"8965","CC2931",16,20,3,3.0788703500846,"1","B",NA
"8966","CC2931",16,20,4,2.4745559687822,"1","B",NA
"8967","CC2931",16,20,5,1.71585186495325,"1","B",NA
"8968","CC2931",16,20,6,3.02911103624492,"1","B",NA
"8969","CC2931",16,20,7,1.75822189222595,"1","B",NA
"8970","CC2931",16,26,0,5.44660370246065,"1","B","1"
"8971","CC2931",16,26,1,4.73519016987029,"1","B","1"
"8972","CC2931",16,26,2,2.57057267265104,"1","B","1"
"8973","CC2931",16,26,3,4.17878385118592,"1","B","1"
"8974","CC2931",16,26,4,3.30099151520156,"1","B","1"
"8975","CC2931",16,26,5,2.29704598511779,"1","B","1"
"8976","CC2931",16,26,6,4.09050771405883,"1","B","1"
"8977","CC2931",16,26,7,2.35377335037653,"1","B","1"
"8978","CC2931",16,32,0,6.93552834481651,"1","B",NA
"8979","CC2931",16,32,1,5.92743082940774,"1","B",NA
"8980","CC2931",16,32,2,3.44930837613082,"1","B",NA
"8981","CC2931",16,32,3,5.21047608206927,"1","B",NA
"8982","CC2931",16,32,4,4.14554717180761,"1","B",NA
"8983","CC2931",16,32,5,3.01548555690945,"1","B",NA
"8984","CC2931",16,32,6,5.32738456796682,"1","B",NA
"8985","CC2931",16,32,7,3.04244744784135,"1","B",NA
"8986","CC2931",16,44,0,9.821534642158,"1","B",NA
"8987","CC2931",16,44,1,8.27184841768276,"1","B",NA
"8988","CC2931",16,44,2,5.98051041990385,"1","B",NA
"8989","CC2931",16,44,3,7.34519714250027,"1","B",NA
"8990","CC2931",16,44,4,5.9778848145999,"1","B",NA
"8991","CC2931",16,44,5,4.90336737309747,"1","B",NA
"8992","CC2931",16,44,6,8.40374046711575,"1","B",NA
"8993","CC2931",16,44,7,4.59697087090599,"1","B",NA
"8994","CC2931",16,50,0,11.2706303537238,"1","B","2"
"8995","CC2931",16,50,1,9.72521208991112,"1","B","2"
"8996","CC2931",16,50,2,7.17432990256612,"1","B","2"
"8997","CC2931",16,50,3,8.46420242579288,"1","B","2"
"8998","CC2931",16,50,4,7.06383600459608,"1","B","2"
"8999","CC2931",16,50,5,5.91231172949528,"1","B","2"
"9000","CC2931",16,50,6,9.81495347692256,"1","B","2"
"9001","CC2931",16,50,7,5.46922775118755,"1","B","2"
"9002","CC2931",16,56,0,13.1200522799595,"1","B",NA
"9003","CC2931",16,56,1,11.4375970958595,"1","B",NA
"9004","CC2931",16,56,2,8.44819552095271,"1","B",NA
"9005","CC2931",16,56,3,9.84180369736833,"1","B",NA
"9006","CC2931",16,56,4,8.27999410708536,"1","B",NA
"9007","CC2931",16,56,5,6.9329651946065,"1","B",NA
"9008","CC2931",16,56,6,11.4445091369588,"1","B",NA
"9009","CC2931",16,56,7,6.38241287693116,"1","B",NA
"9010","CC2931",16,68,0,17.5881205513139,"1","B",NA
"9011","CC2931",16,68,1,15.1175466312592,"1","B",NA
"9012","CC2931",16,68,2,11.3665108206868,"1","B",NA
"9013","CC2931",16,68,3,12.9502401922907,"1","B",NA
"9014","CC2931",16,68,4,11.0555223419104,"1","B",NA
"9015","CC2931",16,68,5,9.37043259241402,"1","B",NA
"9016","CC2931",16,68,6,15.4765164522629,"1","B",NA
"9017","CC2931",16,68,7,8.16200364956113,"1","B",NA
"9018","CC2931",16,74,0,20.4670742115866,"1","B","3"
"9019","CC2931",16,74,1,17.4826649968552,"1","B","3"
"9020","CC2931",16,74,2,12.8051578228235,"1","B","3"
"9021","CC2931",16,74,3,14.7661900678743,"1","B","3"
"9022","CC2931",16,74,4,12.7047119100151,"1","B","3"
"9023","CC2931",16,74,5,10.8560146131436,"1","B","3"
"9024","CC2931",16,74,6,17.6438237996938,"1","B","3"
"9025","CC2931",16,74,7,9.18271066041803,"1","B","3"
"9026","CC2931",16,80,0,23.746265479403,"1","B",NA
"9027","CC2931",16,80,1,19.8374714439951,"1","B",NA
"9028","CC2931",16,80,2,14.6301681767,"1","B",NA
"9029","CC2931",16,80,3,16.8670930699293,"1","B",NA
"9030","CC2931",16,80,4,14.5304823637101,"1","B",NA
"9031","CC2931",16,80,5,12.4259043182007,"1","B",NA
"9032","CC2931",16,80,6,20.0436746229411,"1","B",NA
"9033","CC2931",16,80,7,10.3759848262284,"1","B",NA
"9034","CC2931",16,92,0,31.2815674694053,"1","B",NA
"9035","CC2931",16,92,1,24.1758982064121,"1","B",NA
"9036","CC2931",16,92,2,18.9365720278059,"1","B",NA
"9037","CC2931",16,92,3,21.4887570772201,"1","B",NA
"9038","CC2931",16,92,4,18.8965184577785,"1","B",NA
"9039","CC2931",16,92,5,15.9973819649137,"1","B",NA
"9040","CC2931",16,92,6,24.939548143827,"1","B",NA
"9041","CC2931",16,92,7,13.5935969780386,"1","B",NA
"9042","CC2931",16,98,0,35.2127819584115,"1","B","4"
"9043","CC2931",16,98,1,25.9514021591328,"1","B","4"
"9044","CC2931",16,98,2,21.5922791238956,"1","B","4"
"9045","CC2931",16,98,3,24.0761513832476,"1","B","4"
"9046","CC2931",16,98,4,21.6196969156663,"1","B","4"
"9047","CC2931",16,98,5,18.1043687808681,"1","B","4"
"9048","CC2931",16,98,6,27.6913772300876,"1","B","4"
"9049","CC2931",16,98,7,15.5201152987857,"1","B","4"
"9050","CC2931",16,104,0,39.5160601890202,"1","B",NA
"9051","CC2931",16,104,1,28.1374577016773,"1","B",NA
"9052","CC2931",16,104,2,24.6621908630145,"1","B",NA
"9053","CC2931",16,104,3,27.0589473054245,"1","B",NA
"9054","CC2931",16,104,4,24.3964314408825,"1","B",NA
"9055","CC2931",16,104,5,20.4319871917527,"1","B",NA
"9056","CC2931",16,104,6,30.767827000956,"1","B",NA
"9057","CC2931",16,104,7,17.728115436842,"1","B",NA
"9058","CC2931",16,127,0,58.1864359086524,"1","B",NA
"9059","CC2931",16,127,1,38.5074748392401,"1","B",NA
"9060","CC2931",16,127,2,39.2686343033363,"1","B",NA
"9061","CC2931",16,127,3,40.806907504168,"1","B",NA
"9062","CC2931",16,127,4,36.9702147111647,"1","B",NA
"9063","CC2931",16,127,5,31.6821134652539,"1","B",NA
"9064","CC2931",16,127,6,46.1702917731295,"1","B",NA
"9065","CC2931",16,127,7,28.2791439494999,"1","B",NA
"9066","CC2931",16,151,0,83.7479216989752,"1","B",NA
"9067","CC2931",16,151,1,54.4544463444443,"1","B",NA
"9068","CC2931",16,151,2,59.8960292528517,"1","B",NA
"9069","CC2931",16,151,3,60.5974481173309,"1","B",NA
"9070","CC2931",16,151,4,53.8191770024044,"1","B",NA
"9071","CC2931",16,151,5,47.4563440464425,"1","B",NA
"9072","CC2931",16,151,6,70.6749116028898,"1","B",NA
"9073","CC2931",16,151,7,43.815039366018,"1","B",NA
"9074","CC2931",16,164,0,100.177732885749,"1","B",NA
"9075","CC2931",16,164,1,66.3224244317563,"1","B",NA
"9076","CC2931",16,164,2,73.950949706783,"1","B",NA
"9077","CC2931",16,164,3,74.4974904920601,"1","B",NA
"9078","CC2931",16,164,4,64.5950823531545,"1","B",NA
"9079","CC2931",16,164,5,58.2840197556302,"1","B",NA
"9080","CC2931",16,164,6,86.1168484084636,"1","B",NA
"9081","CC2931",16,164,7,54.6435655063497,"1","B",NA
"9082","CC2931",20,0,0,0,"2","T","0"
"9083","CC2931",20,0,1,0,"2","T","0"
"9084","CC2931",20,0,2,0,"2","T","0"
"9085","CC2931",20,0,3,0,"2","T","0"
"9086","CC2931",20,0,4,0,"2","T","0"
"9087","CC2931",20,0,5,0,"2","T","0"
"9088","CC2931",20,0,6,0,"2","T","0"
"9089","CC2931",20,0,7,0,"2","T","0"
"9090","CC2931",20,4,0,0.456,"2","T",NA
"9091","CC2931",20,4,1,0.324,"2","T",NA
"9092","CC2931",20,4,2,0.54,"2","T",NA
"9093","CC2931",20,4,3,0.364,"2","T",NA
"9094","CC2931",20,4,4,0.772,"2","T",NA
"9095","CC2931",20,4,5,0.474,"2","T",NA
"9096","CC2931",20,4,6,0.592,"2","T",NA
"9097","CC2931",20,4,7,0.62,"2","T",NA
"9098","CC2931",20,10,0,1.23241667091446,"2","T",NA
"9099","CC2931",20,10,1,0.841916696401185,"2","T",NA
"9100","CC2931",20,10,2,1.42649992353981,"2","T",NA
"9101","CC2931",20,10,3,0.97099994902654,"2","T",NA
"9102","CC2931",20,10,4,1.95616660719763,"2","T",NA
"9103","CC2931",20,10,5,1.23629166454277,"2","T",NA
"9104","CC2931",20,10,6,1.50808330359882,"2","T",NA
"9105","CC2931",20,10,7,1.76541651799408,"2","T",NA
"9106","CC2931",20,22,0,3.20696813556326,"2","T",NA
"9107","CC2931",20,22,1,2.09501024171713,"2","T",NA
"9108","CC2931",20,22,2,3.38620389581635,"2","T",NA
"9109","CC2931",20,22,3,2.29517715196481,"2","T",NA
"9110","CC2931",20,22,4,4.3356539808708,"2","T",NA
"9111","CC2931",20,22,5,3.02755737509564,"2","T",NA
"9112","CC2931",20,22,6,3.52393494402657,"2","T",NA
"9113","CC2931",20,22,7,4.58763261288548,"2","T",NA
"9114","CC2931",20,28,0,4.47407326982163,"2","T","1"
"9115","CC2931",20,28,1,2.83147924209162,"2","T","1"
"9116","CC2931",20,28,2,4.56908273059792,"2","T","1"
"9117","CC2931",20,28,3,3.05279786972471,"2","T","1"
"9118","CC2931",20,28,4,5.62059636419067,"2","T","1"
"9119","CC2931",20,28,5,4.12567855461252,"2","T","1"
"9120","CC2931",20,28,6,4.7690487551139,"2","T","1"
"9121","CC2931",20,28,7,6.38055104076713,"2","T","1"
"9122","CC2931",20,34,0,5.97961130588835,"2","T",NA
"9123","CC2931",20,34,1,3.64722074198657,"2","T",NA
"9124","CC2931",20,34,2,6.00196031970286,"2","T",NA
"9125","CC2931",20,34,3,3.94262007243196,"2","T",NA
"9126","CC2931",20,34,4,7.07727912133202,"2","T",NA
"9127","CC2931",20,34,5,5.48104446253637,"2","T",NA
"9128","CC2931",20,34,6,6.36378454990516,"2","T",NA
"9129","CC2931",20,34,7,8.2632128573911,"2","T",NA
"9130","CC2931",20,46,0,9.47456485443662,"2","T",NA
"9131","CC2931",20,46,1,5.5504255576208,"2","T",NA
"9132","CC2931",20,46,2,9.89839210621019,"2","T",NA
"9133","CC2931",20,46,3,6.40210925143971,"2","T",NA
"9134","CC2931",20,46,4,10.4662763023692,"2","T",NA
"9135","CC2931",20,46,5,9.0022576320148,"2","T",NA
"9136","CC2931",20,46,6,10.2650797760256,"2","T",NA
"9137","CC2931",20,46,7,12.5265545077435,"2","T",NA
"9138","CC2931",20,52,0,11.4996136009375,"2","T","2"
"9139","CC2931",20,52,1,6.62035565083031,"2","T","2"
"9140","CC2931",20,52,2,12.3895413029888,"2","T","2"
"9141","CC2931",20,52,3,8.10498476512275,"2","T","2"
"9142","CC2931",20,52,4,12.5229589358567,"2","T","2"
"9143","CC2931",20,52,5,11.098541076756,"2","T","2"
"9144","CC2931",20,52,6,12.4183340048112,"2","T","2"
"9145","CC2931",20,52,7,15.0687302271247,"2","T","2"
"9146","CC2931",20,58,0,13.7280243854093,"2","T",NA
"9147","CC2931",20,58,1,8.06745862808013,"2","T",NA
"9148","CC2931",20,58,2,15.3596212638172,"2","T",NA
"9149","CC2931",20,58,3,10.4313244842957,"2","T",NA
"9150","CC2931",20,58,4,15.1107706802061,"2","T",NA
"9151","CC2931",20,58,5,13.8267436915699,"2","T",NA
"9152","CC2931",20,58,6,15.1868124772084,"2","T",NA
